 21  691.982918 3.882E-30 2.519E-01.06630.076 5085.39940.74-.000630       2 0 0 12       1 1 1 12                    P 46e     3665632429 9 9 711    91.0   93.0
 21  691.984434 2.760E-27 7.246E-01.08340.114 3517.12440.68-.001268       2 2 2 01       2 1 1 01                    P  6f     3666632429 9 9 711    11.0   13.0
 21  691.997487 6.320E-29 4.510E+00.07400.100 4908.39340.70-.000191       1 6 6 01       1 5 5 01                    R 16f     3666632429 9 9 711    35.0   33.0
 21  692.005487 2.284E-28 3.385E+00.06700.079 4767.55690.75-.000764       3 1 1 02       3 0 0 02                    Q 42e     3665632429 9 9 711    85.0   85.0
 21  692.006586 1.342E-29 1.423E-01.05850.065 4814.14030.67-.000592       2 1 1 02       1 2 2 02                    P 75f     4655532429 9 9 711   149.0  151.0
 21  692.014271 1.047E-23 2.473E+00.06470.071 2546.03630.73-.000830       1 1 1 01       1 0 0 01                    Q 54e     4755532429 9 9 711   109.0  109.0
 21  692.015836 2.093E-30 3.259E+00.06970.090 5642.92140.73-.000535       2 5 5 02       2 4 4 02                    R 27f     3666632429 9 9 711    57.0   55.0
 21  692.016372 1.317E-30 1.058E+00.06290.069 5665.01900.71-.001083       1 2 2 12       1 1 1 12                    R 60e     3655532429 9 9 711   123.0  121.0
 21  692.017334 5.142E-30 3.345E+00.06890.088 5483.96520.74-.000697       2 1 1 11       2 0 0 11                    Q 31e     3666632429 9 9 711    63.0   63.0
 21  692.019001 2.531E-28 4.796E-01.04990.062 4521.45860.58-.001286       1 0 0 02       0 1 1 01                    R 99e     4744432429 9 9 711   201.0  199.0
 21  692.020209 1.241E-28 1.824E-01.05750.065 4415.73710.66-.000595       1 2 2 01       0 3 3 01                    P 78f     4655532429 9 9 711   155.0  157.0
 21  692.060777 7.484E-29 9.099E-01.07160.095 4586.60360.71-.000866       2 0 0 11       1 1 1 11                    P 22e     3666632429 9 9 711    43.0   45.0
 21  692.063899 1.342E-28 2.116E+00.05500.064 4924.06190.64-.000967       1 2 2 01       1 1 1 01                    Q 85e     4755532429 9 9 711   171.0  171.0
 21  692.080965 7.706E-30 1.238E+00.07300.098 5086.71120.70-.000958       3 2 2 01       3 1 1 01                    P 19e     3666632429 9 9 711    37.0   39.0
